t,0x,0y,0z,1x,1y,1z
5.092,0.3562493478171536,0.8144107924612163,1.483784283013563,0.9002949376586182,1.718878815974197,1.0219452473390416
5.0925,0.3556906297046552,0.8144307491835155,1.484569905348687,0.9008536557711166,1.7188588592518976,1.0211596250039177
5.093,0.35513206819422166,0.8144509657094017,1.48535539456582,0.9014122172815502,1.7188386427260116,1.0203741357867846
5.0935,0.35457366755598324,0.8144714485653587,1.4861407468521932,0.9019706179197886,1.7188181598700545,1.0195887835004114
5.094,0.35401543197588453,0.8144922041115192,1.4869259584578427,0.9025288534998873,1.7187974043238938,1.018803571894762
5.0945,0.3534573655566448,0.8145132385442821,1.4877110256951287,0.903086919919127,1.718776369891131,1.018018504657476
5.095,0.3528994723187179,0.8145345578989074,1.4884959449382489,0.9036448131570539,1.7187550505365057,1.0172335854143557
5.0955,0.3523417562012511,0.8145561680520884,1.4892807126227452,0.9042025292745207,1.7187334403833248,1.0164488177298594
5.096,0.35178422106304297,0.8145780747245011,1.490065325245005,0.9047600644127288,1.718711533710912,1.0156642051075997
5.0965,0.3512268706834992,0.8146002834833291,1.490849779361756,0.9053174147922726,1.718689324952084,1.0148797509908487
5.097,0.3506697087635868,0.8146227997447653,1.4916340715895575,0.9058745767121851,1.718666808690648,1.014095458763047
5.0975,0.35011273892678524,0.8146456287764879,1.4924181986042862,0.9064315465489866,1.7186439796589252,1.0133113317483184
5.098,0.34955596472003597,0.814668775700114,1.493202157140617,0.9069883207557359,1.7186208327352992,1.0125273732119875
5.0985,0.3489993896146876,0.8146922454936254,1.4939859439915015,0.9075448958610842,1.7185973629417877,1.011743586361103
5.099,0.3484430170074386,0.8147160429937718,1.4947695560076415,0.9081012684683332,1.7185735654416412,1.010959974344963
5.0995,0.3478868502212761,0.8147401728984468,1.4955529900969602,0.9086574352544957,1.7185494355369662,1.0101765402556444
5.1,0.3473308925064104,0.8147646397690392,1.4963362432240699,0.9092133929693614,1.7185249686663737,1.0093932871285347
5.1005,0.346775147041206,0.8147894480327583,1.4971193124097373,0.9097691384345659,1.7185001604026546,1.0086102179428673
5.101,0.3462196169331073,0.814814601984933,1.497902194730347,0.9103246685426646,1.71847500645048,1.0078273356222576
5.1015,0.3456643052195604,0.8148401057912855,1.4986848873173622,0.9108799802562115,1.7184495026441275,1.0070446430352424
5.102,0.3451092148689291,0.8148659634901777,1.4994673873567839,0.9114350706068428,1.7184236449452355,1.0062621429958207
5.1025,0.3445543487814068,0.8148921789948326,1.5002496920886095,0.9119899366943651,1.7183974294405806,1.0054798382639951
5.103,0.34399970978992195,0.8149187560955287,1.5010317988062893,0.91254457568585,1.7183708523398846,1.0046977315463153
5.1035,0.3434453006610387,0.8149456984617679,1.5018137048561824,0.9130989848147333,1.7183439099736455,1.0039158254964222
5.104,0.3428911240958513,0.8149730096444175,1.5025954076370118,0.9136531613799206,1.7183165987909959,1.0031341227155928
5.1045,0.3423371827308732,0.8150006930778254,1.5033769045993195,0.9142071027448987,1.718288915357588,1.002352625753285
5.105,0.3417834791389192,0.815028752081909,1.5041581932449213,0.9147608063368526,1.7182608563535045,1.0015713371076833
5.1055,0.3412300158299822,0.8150571898642176,1.5049392711263614,0.9153142696457897,1.7182324185711957,1.0007902592262432
5.106,0.34067679525210287,0.815086009521969,1.5057201358463672,0.915867490223669,1.7182035989134443,1.0000093945062374
5.1065,0.3401238197922334,0.8151152140440585,1.5065007850573053,0.9164204656835385,1.7181743943913548,0.9992287452952993
5.107,0.33957109177709405,0.8151448063130433,1.507281216460637,0.9169731936986778,1.71814480212237,0.9984483138919675
5.1075,0.3390186134740235,0.8151747891070995,1.5080614278063758,0.9175256720017484,1.7181148193283138,0.9976681025462288
5.108,0.3384663870918217,0.8152051651019533,1.5088414168925448,0.9180778983839503,1.71808444333346,0.9968881134600599
5.1085,0.3379144147815861,0.8152359368727864,1.5096211815646365,0.9186298706941859,1.7180536715626271,0.9961083487879681
5.109,0.337362698637541,0.8152671068961154,1.5104007197150735,0.919181586838231,1.718022501539298,0.9953288106375312
5.1095,0.33681124069785895,0.8152986775516454,1.5111800292826696,0.9197330447779131,1.717990930883768,0.994549501069935
5.11,0.33626004294547607,0.815330651124098,1.511959108252095,0.920284242530296,1.7179589573113154,0.9937704221005097
5.1105,0.33570910730889897,0.8153630298050133,1.5127379546533404,0.9208351781668731,1.7179265786304,0.9929915756992641
5.111,0.3351584356630048,0.8153958156945278,1.5135165665611863,0.9213858498127673,1.7178937927408855,0.9922129637914181
5.1115,0.33460802982983384,0.8154290108031256,1.5142949420946714,0.9219362556459383,1.7178605976322878,0.9914345882579328
5.112,0.3340578915793745,0.8154626170533651,1.5150730794165654,0.9224863938963976,1.7178269913820483,0.9906564509360389
5.1125,0.33350802263034074,0.8154966362815815,1.5158509767328425,0.9230362628454314,1.7177929721538319,0.9898785536197618
5.113,0.332958424650942,0.8155310702395635,1.5166286322921592,0.9235858608248301,1.71775853819585,0.9891008980604453
5.1135,0.3324090992596455,0.8155659205962059,1.5174060443853326,0.9241351862161266,1.7177236878392075,0.9883234859672719
5.114,0.3318600480259308,0.8156011889391384,1.5181832113448233,0.9246842374498413,1.717688419496275,0.9875463190077811
5.1145,0.3313112724710365,0.8156368767763292,1.5189601315442203,0.9252330130047356,1.7176527316590842,0.9867693988083841
5.115,0.33076277406869975,0.8156729855376657,1.5197368033977283,0.9257815114070723,1.7176166228977479,0.9859927269548762
5.1155,0.3302145542458876,0.8157095165765101,1.5205132253596585,0.9263297312298845,1.7175800918589035,0.985216304992946
5.116,0.32966661438352063,0.8157464711712336,1.5212893959239229,0.9268776710922515,1.71754313726418,0.9844401344286817
5.1165,0.32911895581718903,0.8157838505267246,1.5220653136235305,0.9274253296585832,1.717505757908689,0.9836642167290742
5.117,0.3285715798378608,0.8158216557758763,1.5228409770300881,0.9279727056379113,1.7174679526595373,0.9828885533225166
5.1175,0.32802448769258225,0.8158598879810491,1.5236163847533037,0.9285197977831899,1.7174297204543645,0.982113145599301
5.118,0.32747768058517074,0.8158985481355128,1.524391535440493,0.9290666048906014,1.717391060299901,0.9813379949121116
5.1185,0.32693115967689956,0.8159376371648636,1.5251664277760903,0.9296131257988726,1.7173519712705503,0.9805631025765145
5.119,0.3263849260871754,0.8159771559284212,1.5259410604811612,0.9301593593885967,1.7173124525069927,0.9797884698714436
5.1195,0.3258389808942077,0.8160171052206029,1.5267154323129206,0.9307053045815644,1.717272503214811,0.9790140980396841
5.12,0.32529332513567055,0.8160574857722757,1.527489542064254,0.9312509603401016,1.7172321226631384,0.9782399882883506
5.1205,0.32474795980935695,0.8160982982520872,1.5282633885632413,0.9317963256664152,1.717191310183327,0.9774661417893633
5.121,0.3242028858738251,0.8161395432677756,1.5290369706726852,0.9323413996019471,1.7171500651676386,0.9766925596799195
5.1215,0.32365810424903757,0.8161812213674577,1.5298102872896429,0.9328861812267346,1.7171083870679564,0.9759192430629618
5.122,0.3231136158169923,0.816223333040897,1.5305833373449624,0.93343066965878,1.7170662753945172,0.9751461930076422
5.1225,0.32256942142234635,0.8162658787207504,1.531356119802822,0.9339748640534259,1.7170237297146638,0.9743734105497825
5.123,0.32202552187303235,0.8163088587837954,1.5321286336602729,0.9345187636027399,1.7169807496516187,0.9736008966923316
5.1235,0.3214819179408667,0.8163522735521366,1.532900877946787,0.9350623675349055,1.7169373348832777,0.9728286524058175
5.124,0.32093861036215116,0.8163961232943922,1.533672851723808,0.935605675113621,1.716893485141022,0.9720566786287963
5.1245,0.32039559983826627,0.8164404082268616,1.5344445540843068,0.9361486856375059,1.7168492002085527,0.9712849762682976
5.125,0.31985288703625797,0.816485128514673,1.5352159841523392,0.9366913984395141,1.7168044799207414,0.9705135462002651
5.1255,0.3193104725894166,0.8165302842729121,1.5359871410826103,0.9372338128863555,1.7167593241625023,0.969742389269994
5.126,0.3187683570978484,0.8165758755677315,1.5367580240600405,0.9377759283779238,1.716713732867683,0.9689715062925637
5.1265,0.31822654112904025,0.8166219024174423,1.537528632299337,0.9383177443467319,1.716667706017972,0.9682008980532671
5.127,0.31768502521841685,0.8166683647935863,1.538298965044568,0.9388592602573552,1.716621243641828,0.967430565308036
5.1275,0.3171438098698908,0.8167152626219907,1.5390690215687426,0.9394004756058812,1.7165743458134235,0.9666605087838613
5.128,0.3166028955564056,0.8167625957838046,1.5398388011733926,0.9399413899193665,1.7165270126516097,0.9658907291792113
5.1285,0.31606228272047154,0.8168103641165176,1.5406083031881603,0.9404820027553005,1.7164792443188968,0.9651212271644435
5.129,0.3155219717746949,0.8168585674149613,1.5413775269703893,0.9410223137010771,1.716431041020453,0.9643520033822144
5.1295,0.3149819631022995,0.8169072054322934,1.5421464719047195,0.9415623223734725,1.716382403003121,0.9635830584478842
5.13,0.3144422570576422,0.8169562778809646,1.542915137402686,0.9421020284181297,1.7163333305544497,0.9628143929499178
5.1305,0.3139028539667211,0.8170057844336691,1.5436835229023222,0.9426414315090509,1.7162838240017453,0.9620460074502815
5.131,0.3133637541276766,0.8170557247242782,1.5444516278677678,0.9431805313480953,1.7162338837111362,0.961277902484836
5.1315,0.31282495781128683,0.8171060983487579,1.5452194517888784,0.9437193276644851,1.7161835100866565,0.9605100785637255
5.132,0.31228646526145515,0.8171569048660702,1.545986994180842,0.9442578202143167,1.716132703569344,0.959742536171762
5.1325,0.31174827669569194,0.8172081437990586,1.5467542545837976,0.94479600878008,1.7160814646363558,0.9589752757688064
5.133,0.31121039230558933,0.817259814635318,1.5475212325624585,0.9453338931701826,1.7160297938000963,0.9582082977901454
